Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;6;2;2;9;5;9;8;10;7;4;6;10
1000001;1A;3;0;0;9;1;1;2;4;5;0;4;5
1000002;1A;2;0;2;8;5;3;0;3;3;2;6;4
1000003;1A;1;2;2;5;1;7;5;0;7;3;2;5
1000004;1A;4;2;2;8;2;0;0;8;0;2;2;6
1000005;1A;2;0;1;8;3;0;5;5;1;2;3;0
1000006;1A;2;1;1;0;0;8;2;9;3;0;4;6
1000007;1A;2;0;1;3;5;4;6;9;7;4;2;8
1000008;1A;4;2;0;3;5;9;7;2;5;2;6;1
1000009;1A;1;2;2;2;3;4;2;7;2;3;1;7
1000010;1A;1;1;1;8;5;0;7;10;7;4;6;4
1000011;1A;6;1;2;0;5;6;1;3;5;4;3;0
1000012;1A;5;0;0;1;1;0;3;9;2;4;6;3
1000013;1A;1;0;1;8;2;5;0;2;3;1;6;5
1000014;1A;2;0;0;1;5;3;5;8;3;2;0;2
1000015;1A;3;0;0;0;0;7;8;10;0;4;6;5
1000016;1A;6;1;2;3;5;1;8;6;0;1;3;0
1000017;1A;4;1;2;0;5;4;6;0;4;2;4;8
1000018;1A;0;0;2;5;4;7;8;0;2;1;6;0
1000019;1A;0;2;1;6;0;0;6;6;7;0;4;4
1000020;1A;2;2;2;2;1;3;3;5;7;4;4;3
1000021;1A;6;0;1;5;2;4;4;10;5;1;5;6
1000022;1A;2;2;1;8;5;5;2;4;6;3;0;5
1000023;1A;5;1;1;7;4;6;8;10;5;3;3;6
1000024;1A;0;0;2;6;4;2;2;4;7;3;4;4
1000025;1A;2;2;1;5;4;2;8;5;5;1;6;0
1000026;1A;1;2;0;5;2;1;4;10;5;1;6;9
1000027;1A;1;1;2;3;0;9;3;6;7;1;0;7
1000028;1A;2;2;2;2;1;8;3;3;3;4;5;3
1000029;1A;4;2;2;7;4;6;5;1;3;4;1;3
1000030;1A;4;1;1;8;5;9;6;6;0;1;5;9
