Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3
Meerekenen;;true;true;true;true;true;true;true;true;true
Punten;;1;5;1;2;1;5;10;1;1
1000001;1A;1;3;1;2;1;2;7;1;0
1000002;1A;0;1;0;2;1;4;4;0;1
1000003;1A;1;4;0;2;1;5;4;1;1
1000004;1A;1;0;0;1;1;2;9;0;1
1000005;1A;1;1;0;0;0;2;1;1;0
1000006;1A;0;0;0;0;0;2;5;0;1
1000007;1A;0;3;0;0;1;2;10;1;0
1000008;1A;0;2;1;1;1;3;0;0;1
1000009;1A;0;4;1;2;0;4;1;0;0
1000010;1A;1;1;0;2;0;0;8;0;0
1000011;1A;1;3;0;2;1;1;4;1;0
1000012;1A;0;0;1;0;0;4;5;0;1
1000013;1A;0;0;1;1;0;0;3;0;0
1000014;1A;0;0;1;0;0;3;10;1;1
1000015;1A;0;3;0;2;1;2;5;1;0
1000016;1A;0;5;1;0;1;1;5;0;0
1000017;1A;1;3;1;2;1;5;6;1;1
1000018;1A;1;4;1;1;0;1;1;1;1
1000019;1A;1;2;0;1;1;0;9;0;0
1000020;1A;1;2;1;2;0;5;8;0;0
1000021;1A;0;2;1;0;1;0;1;1;1
1000022;1A;1;4;1;0;0;4;9;1;1
1000023;1A;0;4;0;2;1;1;10;0;1
1000024;1A;0;0;1;1;1;4;6;1;0
1000025;1A;1;0;0;0;1;3;3;1;0
1000026;1A;1;5;1;0;0;4;8;0;1
1000027;1A;0;4;0;1;1;1;0;1;1
1000028;1A;0;4;1;1;0;2;2;0;0
1000029;1A;1;2;1;0;1;3;10;0;0
1000030;1A;0;0;1;1;1;2;9;0;1
1000031;1A;0;3;1;2;0;0;5;0;1
1000032;1A;1;3;0;2;0;1;8;0;0
1000033;1A;1;4;1;0;0;3;5;0;0
1000034;1A;0;0;1;1;0;1;3;1;1
1000035;1A;1;3;1;1;0;0;6;0;1
1000036;1A;0;4;1;2;0;5;3;0;1
1000037;1A;1;1;1;2;1;3;2;1;1
1000038;1A;0;3;0;0;1;5;5;0;0
1000039;1A;1;4;1;0;1;1;8;0;1
1000040;1A;1;1;1;0;1;1;6;0;1
1000041;1A;1;4;0;1;1;1;5;0;0
1000042;1A;0;3;0;0;0;0;9;1;1
