Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3;5.1;5.2;5.3;6.1;6.2;6.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;10;9;7;2;3;3;6;2;9;3;8;8;1;9;6;6;4;10
1000001;1A;7;3;5;0;2;1;6;1;8;2;8;8;1;7;2;3;3;3
1000002;1A;5;7;1;0;1;2;1;0;4;2;1;4;0;1;5;2;0;10
1000003;1A;8;5;7;1;3;2;6;0;6;0;3;3;1;9;0;6;1;2
1000004;1A;10;8;5;2;2;2;4;2;0;1;2;1;1;3;2;1;2;5
1000005;1A;4;4;1;2;2;3;2;0;5;2;7;2;1;4;3;4;2;8
1000006;1A;4;5;4;2;2;3;0;1;1;0;5;8;0;1;0;5;2;2
1000007;1A;5;9;1;2;3;1;6;2;7;3;3;4;1;5;2;3;1;6
1000008;1A;10;7;2;1;2;0;4;0;9;0;3;8;1;1;4;3;2;7
1000009;1A;2;1;6;1;1;3;6;0;2;0;4;8;1;4;2;0;2;2
1000010;1A;9;7;6;2;0;3;4;1;9;2;3;3;1;0;6;0;4;1
1000011;1A;3;8;2;2;2;2;2;0;8;3;7;7;0;5;1;5;1;2
1000012;1A;9;1;1;0;2;3;5;0;2;1;6;6;1;7;5;5;2;1
1000013;1A;7;6;2;2;0;1;2;2;2;0;6;5;1;5;6;2;3;6
1000014;1A;5;8;2;2;2;3;4;1;6;0;5;2;1;5;1;5;0;7
1000015;1A;10;6;0;2;2;2;4;2;6;3;6;0;0;7;5;0;2;4
1000016;1A;4;5;4;1;0;3;2;0;4;0;7;5;1;1;3;1;1;5
1000017;1A;0;7;4;1;2;3;5;0;3;0;2;5;1;3;3;2;1;9
1000018;1A;4;1;3;2;1;3;1;2;8;2;4;8;0;2;1;3;2;1
1000019;1A;0;5;4;1;0;0;2;2;0;1;6;8;0;7;5;3;0;0
1000020;1A;7;4;2;2;1;3;1;1;2;0;1;2;1;7;5;0;3;5
1000021;1A;4;3;4;0;0;3;0;0;6;0;6;1;0;4;4;1;1;10
1000022;1A;3;4;3;2;0;2;2;0;0;3;1;8;1;3;5;4;3;5
1000023;1A;2;5;7;2;0;0;3;1;8;2;4;1;1;8;4;0;1;2
1000024;1A;7;9;5;2;3;2;0;2;3;2;5;1;0;6;3;3;1;8
1000025;1A;8;1;6;0;0;1;4;1;7;2;7;3;1;4;2;6;1;8
1000026;1A;6;2;7;2;1;0;5;0;0;2;8;7;1;6;2;3;0;9
1000027;1A;4;1;7;2;1;1;5;1;0;1;3;0;1;4;2;2;3;1
1000028;1A;6;8;6;2;1;1;4;1;1;1;5;0;1;3;5;5;0;9
1000029;1A;9;0;0;1;2;0;4;1;1;0;5;5;1;3;3;6;1;2
1000030;1A;2;6;5;2;2;3;5;0;5;3;8;7;1;1;6;2;3;7
1000031;1A;2;4;6;2;1;3;3;0;6;2;7;4;0;8;2;0;1;7
1000032;1A;5;9;5;2;1;0;5;1;1;3;7;1;0;1;6;3;2;2
1000033;1A;6;3;0;1;0;0;2;0;8;2;3;8;1;5;1;5;0;3
