Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3
Meerekenen;;true;true;true;true;true;true;true;true;true
Punten;;4;7;6;1;6;7;9;4;3
1000001;1A;4;3;3;1;1;0;2;0;0
1000002;1A;4;7;1;1;5;5;8;1;2
1000003;1A;3;6;2;1;5;0;2;2;1
1000004;1A;0;7;1;1;1;1;4;2;2
1000005;1A;3;3;4;0;4;6;9;2;1
1000006;1A;0;5;4;0;0;6;5;1;0
1000007;1A;2;4;1;0;5;5;1;0;1
1000008;1A;4;0;3;0;1;1;7;4;3
1000009;1A;3;5;2;1;5;5;2;4;3
1000010;1A;3;6;6;1;4;5;3;0;0
1000011;1A;1;3;4;1;4;7;7;1;0
1000012;1A;4;5;5;1;2;6;1;1;0
1000013;1A;1;5;0;1;0;3;7;0;0
1000014;1A;3;2;3;1;6;3;5;2;0
1000015;1A;1;7;6;0;2;7;4;1;2
1000016;1A;2;4;5;1;1;3;3;1;0
1000017;1A;3;0;4;1;5;0;4;0;1
1000018;1A;3;3;4;1;6;7;4;1;1
1000019;1A;3;5;2;1;5;5;7;4;0
1000020;1A;3;5;1;0;3;2;9;2;2
1000021;1A;2;0;2;0;1;5;0;2;1
1000022;1A;4;4;3;0;1;3;1;4;0
1000023;1A;3;5;2;0;1;0;0;3;3
1000024;1A;0;4;2;0;3;5;6;4;2
1000025;1A;4;1;3;1;2;2;3;0;0
1000026;1A;2;0;2;1;5;6;7;4;1
1000027;1A;3;3;0;0;0;7;7;0;2
1000028;1A;0;3;1;0;3;1;0;1;3
1000029;1A;2;1;5;0;3;7;2;4;3
1000030;1A;0;7;5;0;2;6;6;3;3
1000031;1A;4;4;5;0;4;7;2;0;2
1000032;1A;0;6;1;1;4;6;7;0;1
1000033;1A;1;0;2;1;5;1;4;4;3
1000034;1A;2;7;2;1;4;4;6;0;0
1000035;1A;3;1;3;1;4;3;4;3;1
1000036;1A;3;5;4;0;4;4;9;3;2
1000037;1A;1;4;4;1;0;7;2;0;2
