Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3
Meerekenen;;true;true;true;true;true;true;true;true;true
Punten;;9;9;5;5;1;1;5;8;6
1000001;1A;1;7;3;2;0;1;4;3;5
1000002;1A;9;6;2;5;1;0;4;2;2
1000003;1A;0;1;0;0;1;0;4;3;5
1000004;1A;1;6;0;1;0;1;5;7;1
1000005;1A;2;8;0;5;1;1;3;1;3
1000006;1A;3;5;5;1;1;0;1;0;4
1000007;1A;3;4;1;0;1;0;3;0;2
1000008;1A;8;3;5;0;1;0;3;4;4
1000009;1A;5;8;4;5;1;1;2;3;5
1000010;1A;5;0;0;4;1;0;3;1;5
1000011;1A;6;3;4;5;0;1;1;2;2
1000012;1A;9;6;5;4;0;0;0;7;5
1000013;1A;6;8;2;3;0;1;2;0;3
1000014;1A;9;3;0;4;1;0;5;8;5
1000015;1A;8;4;5;4;0;0;0;2;6
1000016;1A;2;1;4;5;1;0;0;1;2
1000017;1A;8;6;4;3;1;0;1;5;4
1000018;1A;3;2;4;3;0;1;3;6;6
1000019;1A;5;2;0;3;1;1;4;4;6
1000020;1A;7;1;2;3;0;0;4;2;1
1000021;1A;1;1;1;5;0;0;3;6;3
1000022;1A;6;9;3;1;0;1;4;8;4
1000023;1A;1;9;4;5;0;0;3;5;2
1000024;1A;4;3;2;3;1;1;3;4;2
1000025;1A;8;9;2;2;1;0;4;7;5
1000026;1A;4;9;3;2;1;1;1;1;0
1000027;1A;6;2;2;4;0;0;1;4;2
1000028;1A;0;4;4;2;0;0;1;0;3
1000029;1A;7;1;1;4;0;1;4;4;1
1000030;1A;4;5;3;3;0;0;0;7;2
1000031;1A;8;4;5;2;1;0;2;1;1
1000032;1A;0;7;1;5;1;1;5;7;2
1000033;1A;9;9;3;1;0;0;0;6;6
1000034;1A;2;8;5;5;1;1;1;5;4
1000035;1A;7;9;0;5;1;1;4;5;2
1000036;1A;5;9;0;3;1;0;0;3;5
1000037;1A;2;0;5;2;1;1;5;2;3
1000038;1A;5;1;5;4;0;1;2;6;6
1000039;1A;8;1;4;1;0;1;1;3;6
1000040;1A;5;1;5;2;0;1;0;3;4
