Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3
Meerekenen;;true;true;true;true;true;true;true;true;true
Punten;;5;2;2;4;6;3;9;5;5
1000001;1A;3;1;0;3;0;2;1;2;0
1000002;1A;3;0;2;2;3;3;6;3;2
1000003;1A;4;2;2;4;6;0;7;3;3
1000004;1A;1;0;2;1;2;2;1;5;5
1000005;1A;1;1;1;0;2;1;7;0;3
1000006;1A;1;1;1;1;0;3;3;2;3
1000007;1A;4;2;1;4;6;2;5;1;3
1000008;1A;0;2;1;1;6;0;7;4;0
1000009;1A;2;2;1;2;2;3;0;3;0
1000010;1A;2;0;1;4;4;2;0;4;3
1000011;1A;0;2;1;4;1;2;1;3;2
1000012;1A;0;0;0;1;5;2;5;2;2
1000013;1A;0;0;0;3;2;3;0;3;2
1000014;1A;1;2;2;3;1;2;9;5;1
1000015;1A;3;1;1;2;4;1;0;2;4
1000016;1A;4;2;1;2;2;3;8;4;0
1000017;1A;5;1;0;3;1;3;0;0;1
1000018;1A;5;1;2;0;4;1;0;0;0
1000019;1A;4;2;0;4;3;1;1;3;2
1000020;1A;1;1;0;0;0;0;7;0;2
1000021;1A;3;1;0;0;5;3;3;1;3
1000022;1A;0;2;2;1;3;2;5;1;2
1000023;1A;5;1;1;1;4;3;0;5;2
1000024;1A;3;2;2;4;6;2;8;0;2
1000025;1A;0;2;0;0;1;3;6;0;2
1000026;1A;1;2;0;0;5;2;0;5;1
1000027;1A;4;2;1;0;6;3;5;5;5
1000028;1A;3;1;0;3;5;1;5;5;3
1000029;1A;5;0;1;1;4;2;7;5;4
1000030;1A;0;2;2;2;3;2;5;1;0
1000031;1A;2;2;0;2;3;0;8;4;1
1000032;1A;1;2;0;1;4;1;5;1;1
