Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;5;5;8;2;6;9;9;4;3;2;9;1
1000001;1A;0;2;6;0;1;9;3;3;2;2;5;0
1000002;1A;2;4;8;2;6;1;3;1;2;1;5;0
1000003;1A;5;0;4;1;1;0;8;1;0;1;1;1
1000004;1A;0;5;6;2;6;1;4;0;1;0;0;1
1000005;1A;5;3;1;2;5;9;0;1;3;2;0;1
1000006;1A;3;5;7;1;0;5;4;3;2;2;4;1
1000007;1A;3;0;5;1;5;7;0;2;3;2;4;1
1000008;1A;3;4;2;0;3;3;6;1;2;2;5;1
1000009;1A;4;5;3;2;6;9;0;2;0;2;8;0
1000010;1A;1;3;8;2;1;2;7;4;3;1;9;0
1000011;1A;0;0;1;0;2;0;6;0;3;1;2;1
1000012;1A;5;4;0;1;3;1;1;3;2;1;5;0
1000013;1A;4;5;8;0;5;9;6;3;2;2;1;0
1000014;1A;2;1;1;0;1;3;5;4;1;1;1;0
1000015;1A;3;0;2;2;6;6;6;1;3;0;7;0
1000016;1A;3;1;2;0;2;4;1;0;1;0;0;0
1000017;1A;2;4;1;0;2;0;9;2;2;1;9;0
1000018;1A;2;2;5;1;0;3;9;2;1;1;2;0
1000019;1A;0;3;7;0;3;4;1;4;0;2;6;0
1000020;1A;5;4;8;2;3;7;6;2;1;0;1;0
1000021;1A;5;1;5;0;1;0;2;3;3;0;9;0
1000022;1A;0;3;4;2;5;5;9;3;0;1;0;1
1000023;1A;2;2;0;0;5;0;9;0;3;2;8;0
1000024;1A;2;1;5;2;1;1;0;3;0;2;8;0
1000025;1A;0;2;6;0;3;5;0;0;0;1;7;0
1000026;1A;4;0;3;0;0;4;8;2;3;2;4;1
1000027;1A;2;1;2;1;2;9;7;3;2;2;4;0
1000028;1A;1;1;1;0;4;5;5;1;0;0;7;1
1000029;1A;3;0;8;2;1;8;7;2;0;1;4;0
1000030;1A;3;3;8;1;0;6;2;1;1;2;2;1
1000031;1A;1;4;2;0;5;6;0;0;0;2;8;1
1000032;1A;3;3;0;2;6;6;9;1;0;0;1;1
1000033;1A;2;5;0;0;1;5;0;3;3;2;3;0
1000034;1A;0;0;0;2;3;0;6;3;1;1;1;1
1000035;1A;5;0;6;2;2;3;2;1;2;2;9;1
1000036;1A;5;4;2;1;3;1;1;1;3;2;4;0
1000037;1A;0;4;3;1;2;8;2;1;0;0;4;1
1000038;1A;0;2;0;1;5;3;4;3;2;2;1;0
1000039;1A;0;5;8;2;2;2;9;4;1;0;1;1
1000040;1A;2;0;8;0;5;7;8;4;3;2;2;1
1000041;1A;1;0;5;2;2;5;5;0;3;1;4;0
1000042;1A;4;4;1;2;5;5;6;4;0;1;5;1
