Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;2;2;9;8;2;1;8;10;7;7;10;5
1000001;1A;0;2;2;0;0;0;4;10;3;1;1;3
1000002;1A;2;0;0;7;0;1;1;1;3;4;2;0
1000003;1A;1;1;5;6;0;0;5;10;5;4;6;5
1000004;1A;0;2;2;8;2;1;6;9;6;0;9;0
1000005;1A;2;0;3;2;1;1;6;10;6;5;9;4
1000006;1A;0;2;6;1;2;0;8;5;7;4;3;3
1000007;1A;0;1;1;4;1;0;5;5;0;2;5;4
1000008;1A;1;1;8;6;1;0;2;6;4;4;10;2
1000009;1A;2;1;9;2;2;1;3;1;3;6;0;4
1000010;1A;1;2;9;2;1;0;5;1;4;1;6;5
1000011;1A;1;1;2;6;1;1;6;3;5;0;1;5
1000012;1A;0;1;6;1;1;0;3;10;4;1;3;1
1000013;1A;0;0;3;1;2;0;1;9;4;6;7;2
1000014;1A;2;0;7;7;1;0;2;3;5;1;10;3
1000015;1A;2;0;9;6;0;0;4;10;4;6;9;4
1000016;1A;0;0;6;4;0;1;1;8;5;1;10;5
1000017;1A;0;2;3;0;2;0;2;2;1;6;6;3
1000018;1A;2;2;9;3;1;1;5;10;2;5;10;0
1000019;1A;2;1;7;7;1;0;3;10;3;4;2;3
1000020;1A;1;1;5;6;0;0;2;1;4;7;7;0
1000021;1A;0;2;1;3;1;1;0;5;7;4;8;2
1000022;1A;1;1;9;2;2;1;7;5;7;6;4;2
1000023;1A;2;1;6;3;1;1;3;8;0;5;3;4
1000024;1A;1;0;9;1;1;0;1;5;6;0;5;1
1000025;1A;0;2;7;2;2;1;3;2;4;0;1;2
1000026;1A;0;2;0;2;2;0;2;4;4;1;3;5
1000027;1A;1;0;2;7;0;1;3;2;0;7;3;4
1000028;1A;2;2;2;1;1;1;7;5;3;7;3;1
1000029;1A;0;1;7;5;0;1;8;0;1;1;5;5
1000030;1A;1;1;8;4;2;1;8;4;0;2;5;3
1000031;1A;0;1;7;0;0;0;7;1;2;6;9;2
1000032;1A;1;1;6;0;2;0;5;6;4;0;8;1
1000033;1A;0;0;8;0;2;1;6;7;5;6;2;0
1000034;1A;2;1;4;0;0;0;4;5;2;0;5;4
1000035;1A;0;2;4;4;0;1;6;0;6;6;7;4
1000036;1A;1;1;4;5;1;1;3;5;2;4;6;4
1000037;1A;2;2;1;7;1;1;6;7;3;5;8;2
1000038;1A;0;2;8;1;2;0;3;1;7;0;5;3
1000039;1A;0;0;3;6;2;0;7;6;7;6;9;3
1000040;1A;0;2;3;5;2;0;2;9;7;3;10;3
1000041;1A;1;0;0;4;2;1;0;6;6;7;5;0
1000042;1A;2;2;0;3;0;0;8;10;1;5;0;4
1000043;1A;2;2;4;7;0;0;4;6;4;0;4;0
