Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;5;10;6;5;3;7;10;6;7;3;4;2
1000001;1A;5;2;0;3;2;1;1;4;5;0;0;0
1000002;1A;5;9;0;0;0;6;0;3;6;3;2;0
1000003;1A;1;1;2;0;2;3;10;1;5;3;4;2
1000004;1A;5;6;4;1;0;4;6;3;7;0;3;2
1000005;1A;1;10;6;3;3;0;3;1;2;2;0;1
1000006;1A;0;3;6;5;3;3;9;2;0;3;0;1
1000007;1A;4;4;1;0;0;7;5;3;0;1;4;2
1000008;1A;3;7;1;0;1;2;2;5;1;0;2;0
1000009;1A;1;10;5;0;1;2;10;5;2;3;4;0
1000010;1A;5;3;5;0;0;3;7;2;5;0;2;0
1000011;1A;2;7;0;5;1;5;10;0;5;1;2;2
1000012;1A;5;3;1;1;1;7;0;6;7;0;4;2
1000013;1A;3;4;0;5;2;4;7;6;7;2;2;0
1000014;1A;0;5;4;1;3;6;10;5;0;3;0;0
1000015;1A;2;2;5;3;2;0;8;5;4;0;4;2
1000016;1A;3;7;6;2;3;7;3;2;5;2;3;1
1000017;1A;5;10;3;5;1;7;10;2;2;2;3;2
1000018;1A;3;7;4;1;1;7;0;6;7;2;0;1
1000019;1A;2;1;1;5;0;5;5;6;5;0;0;0
1000020;1A;5;0;5;3;0;0;1;1;4;1;3;0
1000021;1A;2;4;0;3;0;3;1;2;6;3;0;2
1000022;1A;0;0;5;2;2;5;1;6;3;3;1;2
1000023;1A;0;0;1;2;3;6;4;4;3;1;4;1
1000024;1A;5;1;2;4;2;5;4;6;3;3;1;1
1000025;1A;0;6;1;2;2;7;6;0;4;3;3;2
1000026;1A;2;2;5;0;1;1;0;6;6;1;2;0
1000027;1A;4;8;2;2;1;2;4;5;4;0;1;2
1000028;1A;4;7;5;5;3;0;5;0;3;1;3;1
1000029;1A;3;8;1;5;2;4;1;2;7;1;0;2
1000030;1A;4;4;6;0;2;5;0;2;2;3;1;0
1000031;1A;2;4;2;5;1;4;4;3;0;0;0;2
1000032;1A;3;4;3;5;1;0;2;5;6;2;4;2
1000033;1A;2;10;5;1;1;3;4;6;2;2;0;2
1000034;1A;4;5;4;5;2;1;10;6;6;0;4;1
1000035;1A;4;7;1;1;0;5;1;2;4;1;2;0
1000036;1A;0;4;0;2;3;3;0;5;5;1;0;0
1000037;1A;5;3;6;5;1;1;1;5;5;3;0;2
1000038;1A;5;0;4;4;0;7;8;5;3;0;0;0
1000039;1A;3;0;2;5;0;3;10;6;4;3;3;1
1000040;1A;3;6;1;0;3;3;1;2;7;3;2;0
