Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3
Meerekenen;;true;true;true;true;true;true;true;true;true
Punten;;1;3;10;3;4;10;2;10;1
1000001;1A;1;2;9;2;3;9;2;4;0
1000002;1A;0;0;9;0;0;1;2;8;0
1000003;1A;1;1;4;2;0;3;1;6;0
1000004;1A;0;2;3;2;1;9;1;5;1
1000005;1A;1;1;4;0;2;2;0;6;1
1000006;1A;1;2;4;3;0;4;1;3;1
1000007;1A;0;3;0;1;4;4;0;10;1
1000008;1A;1;2;2;2;3;2;1;10;0
1000009;1A;1;2;8;2;1;5;1;7;0
1000010;1A;1;1;1;2;3;7;0;1;0
1000011;1A;1;3;6;0;3;8;2;2;1
1000012;1A;1;2;4;3;3;8;2;2;0
1000013;1A;1;3;5;0;2;3;2;2;0
1000014;1A;0;0;6;0;4;10;2;10;0
1000015;1A;1;3;4;0;4;6;1;6;1
1000016;1A;0;2;3;2;1;1;1;7;1
1000017;1A;1;3;10;2;4;8;0;6;0
1000018;1A;0;2;7;2;3;9;2;8;1
1000019;1A;0;0;6;0;1;8;0;7;0
1000020;1A;0;0;1;0;0;1;0;8;0
1000021;1A;1;2;1;3;1;9;1;4;0
1000022;1A;1;0;10;2;0;2;2;10;0
1000023;1A;1;2;9;2;1;9;2;9;1
1000024;1A;1;0;9;2;1;6;0;2;0
1000025;1A;0;2;7;2;2;10;0;4;1
1000026;1A;0;1;5;2;1;9;1;1;0
1000027;1A;1;3;6;3;4;9;0;10;0
1000028;1A;1;3;8;0;0;7;0;4;1
1000029;1A;1;1;9;0;0;8;2;7;1
1000030;1A;0;0;0;2;1;3;1;9;1
1000031;1A;0;2;7;3;2;8;2;3;0
1000032;1A;1;0;9;0;1;7;2;4;1
1000033;1A;1;3;3;3;0;3;2;8;0
1000034;1A;1;2;10;2;2;4;2;6;0
1000035;1A;1;2;8;2;3;6;1;5;0
1000036;1A;1;0;2;2;3;3;0;10;1
1000037;1A;0;3;5;1;2;7;1;1;0
1000038;1A;1;2;6;0;0;5;2;7;1
