Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3;5.1;5.2;5.3;6.1;6.2;6.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;5;8;9;5;7;3;7;2;5;4;6;8;4;5;5;10;3;3
1000001;1A;3;2;1;0;6;0;1;2;1;2;0;3;2;0;1;3;3;3
1000002;1A;4;8;7;3;6;3;2;2;5;2;1;1;0;4;4;3;2;2
1000003;1A;0;7;5;1;6;1;6;2;4;3;5;0;1;2;0;5;1;0
1000004;1A;5;1;9;1;3;1;0;2;1;3;2;2;4;5;0;3;2;2
1000005;1A;5;0;4;2;7;1;7;2;1;2;6;8;2;5;4;4;3;2
1000006;1A;0;2;1;1;0;0;5;0;4;3;1;4;1;3;4;2;3;1
1000007;1A;1;6;2;2;0;0;3;0;3;2;3;1;0;0;1;7;0;2
1000008;1A;5;6;6;0;0;1;4;0;5;0;3;3;2;4;4;5;2;3
1000009;1A;1;8;1;5;6;3;6;2;0;1;6;0;2;1;5;10;1;2
1000010;1A;4;7;3;1;6;3;2;1;5;1;1;5;0;0;1;1;2;0
1000011;1A;5;3;1;4;5;3;5;1;0;0;3;5;2;1;2;8;0;2
1000012;1A;3;7;1;3;2;1;4;0;2;4;5;3;1;5;2;7;0;2
1000013;1A;0;8;7;5;5;0;0;0;1;2;0;3;2;3;5;4;1;0
1000014;1A;0;3;0;4;5;1;3;1;1;3;3;1;4;4;5;1;3;3
1000015;1A;0;6;3;5;0;2;3;1;5;2;5;4;4;2;2;9;1;2
1000016;1A;5;1;1;4;1;3;1;2;4;4;6;3;0;2;2;2;2;0
1000017;1A;2;3;2;5;1;0;5;0;1;3;1;6;2;4;4;10;1;3
1000018;1A;2;6;7;0;1;1;6;1;4;0;4;6;1;5;5;5;3;1
1000019;1A;0;5;8;5;2;0;4;1;2;0;6;6;1;0;2;7;3;2
1000020;1A;4;7;4;1;7;1;6;2;0;0;0;2;2;3;5;1;3;0
1000021;1A;5;4;3;4;1;1;6;2;1;4;0;7;2;2;2;9;0;1
1000022;1A;0;8;6;0;7;0;2;0;2;4;3;6;1;4;4;5;3;0
1000023;1A;0;1;1;4;3;2;5;2;3;1;4;8;3;5;5;0;3;0
