Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;3;9;4;3;4;5;3;8;6;6;10;9
1000001;1A;0;7;0;3;2;5;3;2;3;0;4;9
1000002;1A;3;7;1;2;0;1;1;1;5;4;0;8
1000003;1A;0;8;1;1;1;2;3;5;5;3;4;3
1000004;1A;1;8;0;2;4;3;2;8;5;1;8;6
1000005;1A;1;6;2;3;0;3;0;6;0;4;8;9
1000006;1A;1;4;4;2;2;5;3;6;6;6;1;1
1000007;1A;3;2;4;3;0;3;3;2;5;2;6;2
1000008;1A;0;3;2;1;4;4;0;1;1;4;3;5
1000009;1A;0;5;4;0;2;0;0;5;5;1;0;8
1000010;1A;1;8;0;2;3;5;0;8;3;4;1;8
1000011;1A;3;1;4;1;0;0;3;0;2;1;7;2
1000012;1A;3;0;3;1;4;2;1;8;0;0;9;8
1000013;1A;2;7;2;2;0;2;0;0;0;6;4;6
1000014;1A;3;1;2;1;0;0;0;6;1;0;4;6
1000015;1A;0;6;3;3;0;3;0;0;0;5;0;3
1000016;1A;2;1;4;2;3;0;0;5;3;6;10;3
1000017;1A;3;3;1;1;0;3;3;2;6;5;5;6
1000018;1A;1;2;2;1;3;3;1;2;3;6;8;3
1000019;1A;2;1;4;3;2;2;0;4;1;4;2;6
1000020;1A;1;5;2;3;0;0;0;4;2;4;8;5
1000021;1A;1;9;0;0;0;1;0;0;0;3;3;9
1000022;1A;2;5;0;0;1;2;2;5;6;0;6;9
1000023;1A;2;2;2;2;0;1;0;0;2;5;3;3
1000024;1A;3;9;4;0;4;3;3;4;6;2;3;1
1000025;1A;2;3;3;0;0;1;0;2;0;1;7;6
1000026;1A;3;1;1;3;1;0;1;6;3;1;10;2
1000027;1A;1;1;0;2;4;3;3;3;6;1;8;9
1000028;1A;0;0;4;1;2;4;2;3;2;0;3;9
