Deelvraag;;1.1;1.2;1.3;2.1;2.2;2.3;3.1;3.2;3.3;4.1;4.2;4.3;5.1;5.2;5.3;6.1;6.2;6.3
Meerekenen;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true
Punten;;1;9;3;1;3;5;6;6;7;1;8;7;2;8;5;6;2;9
1000001;1A;0;2;1;1;3;4;1;5;2;1;6;4;1;2;4;6;0;2
1000002;1A;1;4;1;1;3;0;4;5;6;0;8;3;2;3;0;4;1;1
1000003;1A;1;5;0;0;2;2;5;5;7;1;4;4;0;3;2;4;2;7
1000004;1A;1;7;3;1;3;3;1;4;7;0;6;3;2;2;0;1;2;5
1000005;1A;0;6;3;1;3;1;5;5;5;0;8;3;0;1;0;1;0;4
1000006;1A;1;5;1;0;3;2;5;5;6;1;2;7;1;6;3;1;2;0
1000007;1A;1;1;3;1;0;0;1;5;3;1;7;5;1;5;4;6;2;7
1000008;1A;1;5;2;1;3;1;4;1;6;1;8;1;1;7;0;0;2;1
1000009;1A;0;1;3;1;2;5;3;3;2;0;1;7;0;4;2;4;0;4
1000010;1A;0;0;1;1;0;2;5;6;7;0;1;5;1;7;4;0;1;7
1000011;1A;1;8;1;0;3;4;2;6;7;0;7;3;1;1;4;3;1;3
1000012;1A;1;9;2;1;2;5;1;3;5;1;7;1;1;8;2;5;1;6
1000013;1A;1;5;3;0;0;0;3;2;3;0;5;3;1;5;4;5;1;6
1000014;1A;1;9;3;0;2;0;5;4;4;1;5;7;2;6;2;2;1;7
1000015;1A;0;4;2;0;2;2;2;3;2;1;0;2;0;0;0;3;0;5
1000016;1A;0;5;3;0;3;5;5;1;7;0;1;1;1;4;2;5;2;9
1000017;1A;0;9;3;0;0;5;6;4;1;0;7;4;2;4;3;2;0;4
1000018;1A;1;8;0;0;3;4;1;1;7;0;7;7;1;8;3;1;2;7
1000019;1A;0;2;1;0;3;2;4;4;3;0;1;2;2;2;5;6;0;5
1000020;1A;0;1;1;1;0;2;5;3;3;1;1;7;1;7;4;1;2;0
1000021;1A;0;0;3;0;1;1;2;6;1;0;4;1;1;3;0;5;2;1
1000022;1A;1;0;2;1;3;3;4;5;3;1;4;3;1;4;0;0;0;1
1000023;1A;0;6;1;1;2;3;5;1;6;0;8;0;1;2;1;6;1;3
1000024;1A;0;2;2;1;0;3;4;5;7;1;5;3;1;4;0;1;1;3
1000025;1A;0;3;0;1;2;0;0;5;3;1;2;3;2;1;2;3;2;7
1000026;1A;1;1;0;1;3;4;0;0;7;0;1;6;1;4;1;2;2;9
